Date,Time,HomeTeam,AwayTeam,FTR,FTHG,FTAG,Season,Home_Elo,Away_Elo,Elo_Difference,AvgHomeOdds,AvgDrawOdds,AvgAwayOdds,NumBookies,B365HomeOdds,B365DrawOdds,B365AwayOdds,Home_TablePosDiff,Away_TablePosDiff,Home_TablePosDiff_Rolling5,Home_GoalsFor_Rolling5,Home_GoalsAgainst_Rolling5,Home_GoalDifference_Rolling5,Home_Shots_Rolling5,Home_ShotsAgainst_Rolling5,Home_ShotDifference_Rolling5,Home_ShotsOnTarget_Rolling5,Home_ShotsOnTargetAgainst_Rolling5,Home_ShotOnTargetDifference_Rolling5,Home_ShotAccuracy_Rolling5,Home_Corners_Rolling5,Home_CornerDifference_Rolling5,Home_Fouls_Rolling5,Home_FoulDifference_Rolling5,Home_YellowCards_Rolling5,Home_YellowCardDifference_Rolling5,Home_Points_Rolling5,Home_Win_Rolling5,Home_xG_Rolling5,Home_xGA_Rolling5,Home_deep_Rolling5,Home_deep_allowed_Rolling5,Home_OpponentElo_Rolling5,Home_TablePosDiff_RollingTeam7,Home_GoalsFor_RollingTeam7,Home_GoalsAgainst_RollingTeam7,Home_GoalDifference_RollingTeam7,Home_Shots_RollingTeam7,Home_ShotsAgainst_RollingTeam7,Home_ShotDifference_RollingTeam7,Home_ShotsOnTarget_RollingTeam7,Home_ShotsOnTargetAgainst_RollingTeam7,Home_ShotOnTargetDifference_RollingTeam7,Home_ShotAccuracy_RollingTeam7,Home_Corners_RollingTeam7,Home_CornerDifference_RollingTeam7,Home_Fouls_RollingTeam7,Home_FoulDifference_RollingTeam7,Home_YellowCards_RollingTeam7,Home_YellowCardDifference_RollingTeam7,Home_Points_RollingTeam7,Home_Win_RollingTeam7,Home_xG_RollingTeam7,Home_xGA_RollingTeam7,Home_deep_RollingTeam7,Home_deep_allowed_RollingTeam7,Away_TablePosDiff_Rolling5,Away_GoalsFor_Rolling5,Away_GoalsAgainst_Rolling5,Away_GoalDifference_Rolling5,Away_Shots_Rolling5,Away_ShotsAgainst_Rolling5,Away_ShotDifference_Rolling5,Away_ShotsOnTarget_Rolling5,Away_ShotsOnTargetAgainst_Rolling5,Away_ShotOnTargetDifference_Rolling5,Away_ShotAccuracy_Rolling5,Away_Corners_Rolling5,Away_CornerDifference_Rolling5,Away_Fouls_Rolling5,Away_FoulDifference_Rolling5,Away_YellowCards_Rolling5,Away_YellowCardDifference_Rolling5,Away_Points_Rolling5,Away_Win_Rolling5,Away_xG_Rolling5,Away_xGA_Rolling5,Away_deep_Rolling5,Away_deep_allowed_Rolling5,Away_OpponentElo_Rolling5,Away_TablePosDiff_RollingTeam7,Away_GoalsFor_RollingTeam7,Away_GoalsAgainst_RollingTeam7,Away_GoalDifference_RollingTeam7,Away_Shots_RollingTeam7,Away_ShotsAgainst_RollingTeam7,Away_ShotDifference_RollingTeam7,Away_ShotsOnTarget_RollingTeam7,Away_ShotsOnTargetAgainst_RollingTeam7,Away_ShotOnTargetDifference_RollingTeam7,Away_ShotAccuracy_RollingTeam7,Away_Corners_RollingTeam7,Away_CornerDifference_RollingTeam7,Away_Fouls_RollingTeam7,Away_FoulDifference_RollingTeam7,Away_YellowCards_RollingTeam7,Away_YellowCardDifference_RollingTeam7,Away_Points_RollingTeam7,Away_Win_RollingTeam7,Away_xG_RollingTeam7,Away_xGA_RollingTeam7,Away_deep_RollingTeam7,Away_deep_allowed_RollingTeam7
2017-04-30,00:00,Middlesbrough,Man City,D,2.0,2.0,16-17,1564.10620117,1846.27966309,-282.1734619199999,10.698571428571428,5.418571428571428,1.2914285714285714,7,13.0,5.25,1.25,-15,15,-5.776409034687368,0.780010992219813,1.0584822819191013,-0.2784712896992882,10.186726500346175,11.246553459113256,-1.0598269587670806,3.1609261159828606,3.732000593390582,-0.5710744774077205,0.3103594200128691,4.458493405800278,0.3842419658647425,10.972839181340833,0.42262559597726057,1.7803064033007518,-0.2278214398689486,1.0938429287105098,0.41998174960669177,0.9844229848587367,1.1764259838184352,4.69221852620925,7.0477704389883815,1701.7489564736845,-4.665147326685727,0.5947427188793799,1.5477237833595228,-0.952981064480143,9.04074448134921,13.510503824163552,-4.469759342814339,2.8223408695582983,4.9393023990028455,-2.116961529444548,0.30881508405658836,3.3962043813967746,-1.801379731916387,12.87080479525445,-1.8573479718700212,1.8322445749170404,-0.10686055750718734,0.7567978366194142,0.2986200415229205,0.8256877218638253,1.5369505248029711,4.494678486444084,7.720603908193443,6.211099712325935,1.9848016035094809,1.1111979007178328,0.8736037027916481,15.115104196364577,8.52556921288917,6.589534983475403,5.267965060459016,2.7750531693934173,2.492911891065598,0.3585208297481771,6.7304721802404295,3.2986177787327233,10.991589301116944,-0.3192294314877037,1.762261301425189,0.31416468222922583,1.8208601089324037,0.6297977039063914,1.974189800960619,0.7918691901981,9.470941997844182,3.88191605786909,1717.3934977798915,5.0729695914153945,1.6722216210638836,0.8515894820531635,0.8206321390107203,16.478260280418198,7.209884739251835,9.268375541166362,5.246397681764886,2.177504193000985,3.068893488763902,0.31771244987950126,7.403508520121591,3.890194678679098,10.24103273052231,-0.5991740897833541,1.5073891401602968,0.553147549886224,1.7906791402380229,0.6594275391597735,2.046755392793823,0.7078796894697209,8.336172311206953,4.319726109143051
2017-04-30,00:00,Tottenham,Arsenal,H,2.0,0.0,16-17,1858.53088379,1812.27478027,46.2561035199999,1.881428571428572,3.798571428571429,3.928571428571429,7,1.85,3.75,4.0,4,-4,8.213452614100282,2.8593029658408278,0.4911135474131395,2.368189418427688,19.76981961639262,7.249775990987138,12.520043625405481,8.05706465132874,2.1610038605752404,5.896060790753503,0.4038838280787575,7.820265745180692,4.985104421267396,10.31858100998786,2.0859226267384963,1.1337886211419332,0.9485724437060905,2.8144766820210085,0.9486547237843878,2.0918188760275758,0.635811329691703,8.932298556536134,3.688420532912963,1681.018118045402,9.187129008664039,2.4579797135256465,0.5245321774014359,1.9334475361242105,17.86827867365262,7.782318328990331,10.085960344662286,6.83423088416684,2.2855520555717357,4.548678828595103,0.3712229440729461,8.071022316251993,4.877286158023184,10.648096661223821,0.7804114622785502,1.4387216271953325,0.5582787797124502,2.6430551187031903,0.8950450505092943,1.8080459343281021,0.6885080903589591,9.165699379653681,3.806723445509774,6.776917828665978,1.711106532891142,1.8959636970164329,-0.1848571641252913,11.576510026158969,13.180628084317037,-1.6041180581580698,4.012199379064394,5.1074025943009405,-1.095203215236546,0.34393689797951943,5.130884693771164,-0.017218749281891092,10.820751567785104,-0.6568442726478425,1.445637400544082,0.22989864918731806,1.225703012545281,0.43528770586930815,1.227782206530039,1.5620358135016288,10.530615972368794,7.122061411695499,1684.748239696339,7.352699809774297,1.6314292788519598,1.3756491843911207,0.25578009446083916,13.578202762647468,11.497678757676743,2.080524004970723,4.756006050985609,4.711322468292224,0.04468358269338356,0.3512181624138287,6.389845305561879,2.023245205957243,10.702384158188286,-0.2537693282987111,1.754687300722243,0.18448983690027568,1.7532310872778918,0.6051466564195103,1.2202223994733166,1.3066147777899866,11.553230794622419,5.96600038490062
2017-05-01,00:00,Watford,Liverpool,A,0.0,1.0,16-17,1623.73095703,1817.7109375,-193.9799804700001,6.015714285714286,4.285714285714286,1.5271428571428574,7,5.75,4.5,1.5,-10,10,0.18693742814189557,1.4504584210887916,1.101454539015829,0.3490038820729629,13.412364328005518,13.044233904724303,0.3681304232812153,4.657353168246597,4.041128225225059,0.6162249430215395,0.3355405682838442,5.343233935871818,0.6516974314184427,13.177203527832754,-0.9613559953673003,2.1953909721208364,-0.42700269382402595,1.868542975421358,0.6610711313957075,1.2221947175528156,1.1540968652853614,5.354757474191784,5.1776431986770355,1664.44024225922,0.08857175777275353,0.9132904583933811,1.5232065872862341,-0.609916128892853,11.919575582206376,13.765005776067575,-1.8454301938611972,3.9030627956923634,4.369740324645734,-0.466677528953371,0.31449187253613364,5.394813887355563,0.25533599150358355,12.618549337165087,-1.4316323206151744,1.6046558941084288,-0.02827770194729338,1.2617360089139997,0.44178213821642615,1.0217169545174805,1.186212644454759,4.321625650602483,5.119504564405138,6.813514747801748,1.4378682243192271,1.2883234183059995,0.14954480601322728,15.350409951474143,9.387553187660147,5.962856763813998,4.948285225992153,3.767929210310977,1.1803560156811757,0.3175067882022089,7.402622344246047,3.149415136534628,10.232461879166351,0.9690427130286132,1.6691512873036967,-0.02662146022024573,1.6731583826139236,0.6058773177886626,1.4502268543250605,1.4583129613312604,10.308990165416747,4.505560327242612,1687.4278701631745,6.955457727718267,1.6917236349989446,1.2389323879952225,0.4527912470037216,14.897592809045008,8.413474069490242,6.484118739554764,4.622368477545358,3.018815989171985,1.6035524883733732,0.30813376167509354,6.700099441604988,3.090515903619755,10.285127900898184,0.7673434085615534,1.4471024552569052,0.39335109873411095,1.7922791517134198,0.637570468139197,1.4092157257321187,1.2776650517281802,9.269273342685583,3.9223258280754605
2017-05-05,00:00,West Ham,Tottenham,H,1.0,0.0,16-17,1659.27124023,1865.50634766,-206.23510743,8.414285714285715,5.1000000000000005,1.3842857142857146,7,8.5,5.25,1.4,-13,13,-1.6688817839198342,1.1199942588371132,1.446317959060137,-0.32632370022302337,14.59379615444693,9.299848839172954,5.293947315273977,3.993264202469363,3.32140429678268,0.6718599056866835,0.2647060575369017,5.39592119894174,1.7204687795367979,10.048321212828286,2.763060343397093,2.2018603733398017,-0.16900138600655012,1.2899939638292908,0.4773281643880447,1.2030117460579117,1.2566601728418685,4.738614382927758,6.651596743792762,1716.1328499811889,-1.0455540779384267,1.0448334309012839,1.3794019354700586,-0.3345685045687747,12.3842826507644,12.243756100475748,0.14052655028865135,3.9095128773763133,3.8054243041763374,0.10408857319997604,0.3240877435029483,4.281617565298884,-0.5594743892958551,9.249994404747369,4.0600150294471185,1.5917605312673802,0.3025892434398297,1.0213905389971054,0.41374603988447856,1.1129547366913628,1.311299599187275,3.937217016346126,7.5644679411625875,8.148572886249665,1.638987782139973,0.877772186811616,0.761215595328357,15.099912460770437,9.958854632999923,5.141057827770513,4.903216310583982,3.1729335984199794,1.7302827121640039,0.32271727204344075,7.128851710462362,2.9046304277856776,11.721886399080239,-0.8475792941396885,2.0802668661442283,-0.017615371355045845,1.887315801818025,0.6745088964853093,1.4515933628751498,0.9933985070715826,7.833574473482997,5.148021624216233,1692.67412121371,8.495511706677362,2.3969157428196595,0.4545945435516443,1.9423211992680147,18.152508225270335,8.344675967111549,9.807832258158786,7.389666847255407,2.514145148155618,4.875521699099788,0.39505988833842826,8.861552789337166,5.426981417093963,10.161683702146089,1.743023407648087,1.3802254017077404,0.7505083037760952,2.690647776481339,0.9090390458149181,2.0347652035392105,0.6749284453225396,9.280172264986929,3.6960343746624464
2017-05-06,00:00,Bournemouth,Stoke,D,2.0,2.0,16-17,1642.45471191,1655.81604004,-13.361328129999947,2.212857142857143,3.4714285714285715,3.3528571428571428,7,2.25,3.6,3.3,2,-2,-2.5540780857794734,1.8850857500462679,1.5780579892037503,0.30702776084251754,13.599646609572254,11.800659560377905,1.7989870491943523,5.123230278214342,3.9654212506882214,1.1578090275261208,0.35198421956060344,4.738609308488978,0.048169638164275885,9.131205216476264,4.212754345038701,1.2765189820861609,1.0443814095694892,1.5461130630326758,0.540250549542919,1.4718551040119932,1.2065159179048357,5.968088060193368,7.284697067304347,1709.1868981660741,-3.296904119915636,1.5124934722194525,1.62072294751794,-0.10822947529848731,12.122856641326806,14.869189484957174,-2.7463328436303684,4.624865851313641,5.64499333493694,-1.0201274836233019,0.35063472634759224,3.8954909200532524,-2.437045404289201,8.794707658145946,3.510992853334358,1.2014087672167175,0.795177188208492,1.416164179715688,0.5099664300632445,1.4694579468834361,1.6083308169917363,6.547333626069675,8.833496380173495,-0.11627437713117983,0.5941421439755794,1.8113731242382893,-1.2172309802627097,9.909353706004332,14.748457356810006,-4.839103650805675,2.8757262626702365,5.257107607857665,-2.381381345187429,0.3244812770219841,3.8964205097298747,-3.5161698732670295,12.031663073579823,-2.2102678172543184,2.0508722843622023,-0.10485754975301038,0.5690478422190431,0.21699668576739117,1.058241881747251,1.2898368864288572,5.138341467150953,5.91792086826774,1713.4015937371569,1.075904270313371,0.819553889332952,1.256313878663299,-0.4367599893303467,11.378203521814896,13.65656495967503,-2.278361437860133,3.4433113107111963,4.650077690508461,-1.2067663797972634,0.3248920776365019,4.338360660420093,-2.4564426113897353,12.322100311097836,-3.5494430665141437,1.68956353475579,-0.010381127018535202,0.953868377920788,0.36083168778778774,1.4321523540655021,1.0468582297063973,6.647385214385416,4.993053823888398
2017-05-06,00:00,Burnley,West Brom,D,2.0,2.0,16-17,1643.13952637,1653.87536621,-10.735839839999926,2.2085714285714286,3.271428571428572,3.591428571428572,7,2.25,3.3,3.6,-7,7,-6.300326633159446,1.0751474445644837,0.9917236223060176,0.08342382225846605,10.982293548385208,14.868056501872257,-3.8857629534870526,3.1973919228099716,4.3460719129802845,-1.1486799901703124,0.326965528208822,4.050604204012401,-0.8885516600635408,11.348107306567774,0.7766495081725125,2.054693941551665,-0.5171175051031843,1.6895804160916619,0.5859598049264134,0.898906010929613,1.364704159797467,4.716253992653115,6.8620808892622644,1744.957458757309,-3.294872755597735,0.88847594329465,1.226210598786116,-0.3377346554914659,10.212690354422103,16.535499693990865,-6.322809339568758,3.042520419864756,5.220729250101153,-2.178208830236398,0.31310085667041865,3.907935420205385,-2.699316524777734,12.082255977605636,-0.17989213534608062,1.5830099628965377,-0.0164929911612618,1.1071607902516187,0.40552904036543985,0.9067864976932776,1.3347360690464372,5.1937451579086,6.83362414641758,0.5650132979398481,0.6288252254468116,1.541397888622723,-0.9125726631759113,9.047439233766331,14.536898590947196,-5.4894593571808645,2.2842683718682255,4.227907417252406,-1.9436390453841794,0.26849366679313136,3.906308587333909,-1.6486255151124205,12.366259721551915,-2.1478410112978277,2.467092962029681,-0.8862139862033834,0.7575908916506893,0.3210096115960334,0.7331609479238275,1.2721761227019326,3.537948620230702,7.151489623475542,1727.0483097104209,2.1914652381398314,0.6679887171432584,1.242516918197397,-0.5745282010541384,11.465227934988933,12.081019671920798,-0.6157917369318648,3.3657707574840177,3.0751901072117165,0.2905806502723,0.3039362951955497,4.557823229341528,-0.5790910804318022,11.989522821333066,-2.0708876038163164,2.1293599500050737,-0.7003662092487124,0.8489958005329,0.30965911162671134,1.0269650613089123,1.0869399868216567,4.904527239366709,6.44436871664427
2017-05-06,00:00,Hull,Sunderland,A,0.0,2.0,16-17,1600.29382324,1556.65612793,43.637695310000026,1.4442857142857142,4.565714285714286,7.541428571428571,7,1.44,4.75,8.0,3,-3,-6.8136902627478255,1.8994807862236742,1.238784309200449,0.6606964770232252,11.512978543207197,13.81252748247615,-2.2995489392689565,3.7460234438015347,4.4098773851464905,-0.663853941344956,0.34295075872467884,4.33999788160096,-1.8508928648044343,11.860611645919544,-0.673689352821461,1.8882959771122343,-0.33305266897630786,2.086786235386548,0.7315193424548787,1.3425119988141778,1.3584088259687093,3.657816088065106,5.841802025702654,1680.0021770908077,-7.754629683392573,1.2324558586659164,1.6005930103383905,-0.3681371516724739,10.295420035780893,14.238052987571136,-3.9426329517902428,2.894718584584809,4.382626858985475,-1.4879082744006658,0.27783718796005535,5.226140022886426,-0.8343462425409,10.561353846996816,-0.27951215643510036,2.055719007104055,-1.1412136023450332,1.2993905198598483,0.4704751467101672,1.0405613295098952,1.6129388985301938,5.003308904250671,7.2505756479266,-6.417210622128584,0.6489770636888107,1.691127928894142,-1.0421508652053317,10.192632381977184,17.844021800111733,-7.651389418134547,3.186876156022846,6.562779051781005,-3.375902895758161,0.32705763822425027,4.581039557872118,-2.1985842870276775,11.110714429127727,-0.011763505952029222,2.1156857760819605,-0.7244933094658157,0.44432622464472804,0.15966452530138653,0.6547095778875405,1.6911064769597743,3.8303661002268723,7.1624260040185455,1670.9491253368417,-7.454174394099351,0.49599747588226045,1.6270025805751336,-1.1310051046928737,11.713369396643664,15.118851819492003,-3.40548242284834,3.657145673839561,6.2440183152619655,-2.5868726414224046,0.3206638199087125,5.243791594887432,0.016694039477320885,12.081325518140213,-0.6881549755530555,1.980488817682397,-0.42009412082240244,0.4039489166693225,0.16972754431614945,0.8693638753571999,1.5229929405398666,5.339908844300871,7.20773121002213
2017-05-06,00:00,Leicester,Watford,H,3.0,0.0,16-17,1729.89758301,1620.39807129,109.4995117200001,1.5742857142857145,4.015714285714286,6.411428571428571,7,1.57,4.2,6.5,2,-2,-2.499515173402999,1.7765360918394963,1.0481659720810415,0.7283701197584551,14.250008280781316,13.047969693414469,1.2020385873668478,5.1706089417184735,4.123285924938058,1.0473230167804137,0.350009780842354,6.232819244605298,0.46014317965689294,10.365372585130942,-0.29610086816807807,1.238901099051832,0.4544013676014966,2.1167163270998133,0.7229781188437111,1.3832349455577826,1.0578686264608794,5.107061364882265,6.82560132216246,1695.3317693916895,-3.3713251700961275,1.3816138042772992,1.3704479314839173,0.011165872793381992,10.614060835763174,14.267930457803642,-3.6538696220404683,3.932088910123074,4.660830616996718,-0.7287417068736448,0.3603453356664154,5.23578312351548,-1.360314170603906,11.833302943178925,-1.8130877361800275,1.787392478680413,-0.25652347567376427,1.5216465517000812,0.5318596678014232,0.9877779675734488,1.2986384380979112,4.125332219524573,7.580400522619688,-0.6642492087006281,0.5506763610924629,2.053733404113863,-1.5030570430213994,9.550358714974035,14.95616213382956,-5.405803418855522,3.1223676735435353,5.2159074185619,-2.093539745018365,0.3333377443527531,4.445751046694195,-1.3532648081540302,13.151927934708986,-2.6129080973602736,1.5242779044729797,-0.1741652998449896,0.5380706157531545,0.19852487841678965,0.7914975536857601,1.438034029111462,3.773152087960443,6.232749653853256,1709.0665387604733,-1.2566162388145836,0.7915143148989378,1.453443370266876,-0.6619290553679382,11.530285787514908,13.529663783079899,-1.9993779955649902,3.6493125829781636,4.853791175155787,-1.204478592177624,0.30218884005227825,5.075494664310005,-0.04538555530056013,12.402735524019395,-1.50741721844946,1.7907080120316714,-0.29118282188169875,1.0934989011444622,0.38287587837071896,0.941418270555743,1.0998128457925322,4.002990585528932,5.3775960380825545
2017-05-06,00:00,Man City,Crystal Palace,H,5.0,0.0,16-17,1842.8013916,1637.95349121,204.84790038999995,1.2771428571428574,6.228571428571429,10.75,7,1.29,6.5,11.0,12,-12,5.193856494038469,1.5482171110173484,0.8621671815661557,0.686049929451193,16.939184931229935,6.6918541346123686,10.247330796617566,5.1540717152648226,2.183449378555453,2.97062233670937,0.2997450016588136,7.820859114965866,4.077332972980926,9.899075898402764,0.2642485606194857,1.609956376372086,0.5917468913274936,1.8386201478319235,0.6941341368339442,2.0259345138337457,0.7208672281441214,9.622133494720488,4.349878451866277,1728.2924905997431,6.396573838862725,1.715925411293645,1.0047109067697773,0.711214504523868,17.214492350365003,8.115233572676496,9.099258777688506,5.0802112999677815,2.6871703749055174,2.3930409250622646,0.29959321149637286,7.883040787350127,4.3048354486393805,10.075561675661838,-0.5192841994983588,1.8397373032589106,0.4793945324822127,1.6852552395031135,0.6381705308393931,2.1896420636458562,0.7711072362632102,8.56034959387073,4.276647531459117,-6.178494689087496,1.4360769846940746,1.6368613807512358,-0.20078439605716134,10.800407166835118,15.831555192717179,-5.031148025882061,3.268656985197603,4.954473150073966,-1.6858161648763648,0.3172920026227606,5.111975893753554,-1.1315702793096727,13.1000451256125,-1.4975641715781716,2.1750527309976695,-0.5706878803655903,1.4190659524493467,0.49470448188087096,1.2701794880098232,1.6624401635755077,4.718645626678484,9.702317598258162,1725.353183575026,-5.82083628227825,1.1487055781300244,1.3490596591014163,-0.200354080971392,11.404142664014408,13.182292395380601,-1.7781497313661934,3.4077909415644805,4.0556796292606485,-0.6478886876961681,0.29362456936753484,6.003099109985695,0.006490551140542166,11.745798239763992,0.7426089934051311,1.7222179404466624,-0.17670330421131933,1.3040216228187542,0.4532898360390338,1.1385071015524397,1.1899832911530002,5.778015609367781,9.022457043991299
2017-05-06,00:00,Swansea,Everton,H,1.0,0.0,16-17,1618.13293457,1759.46777344,-141.33483886999988,2.73,3.4685714285714284,2.597142857142857,7,2.8,3.5,2.63,-11,11,-6.639724969673384,1.4375960736983477,1.5703088811773025,-0.13271280747895448,11.927177656181074,11.488635298278805,0.4385423579022726,4.577365368154303,3.906528004560107,0.6708373635941957,0.37310902796754747,6.885139361834377,2.7611736957745703,9.011426584720395,3.8749612872115393,1.7533508353701368,-0.029790514714542853,1.5880312491256154,0.5568841738812272,0.9869003380615811,1.54295953840323,4.176046858733827,9.115882669309514,1701.8115460919755,-6.908106421190255,0.9960434512365843,1.4288686554136092,-0.43282520417702486,10.226076819820276,12.59695034011771,-2.370873520297434,3.603226923413987,5.098993684366311,-1.4957667609523253,0.35439951649048806,5.278898107482121,0.7652969329875886,9.911459710126296,1.6500381914650364,1.5480799863065502,0.22857674913081513,1.0123878324158786,0.37246000302267307,0.7263961520120616,1.5715972503548288,4.882304584640333,7.61926938737657,3.1216010829304137,0.9697749547898987,1.3746828153260424,-0.40490786053614386,10.117025037679825,14.090005208526671,-3.972980170846845,3.7539423571069994,4.6092346982607175,-0.8552923411537183,0.33721802341197227,3.9439223523891473,-1.7253336207774208,12.89422605411736,-1.0895983423896662,1.9856476790878055,-0.6552700684378331,0.9221897106916235,0.38902789639197916,0.8451416978698401,1.2631830699891762,4.3922781122954975,6.690570077843419,1714.0665827782057,2.5419519443601533,1.7825176894200188,1.3148258741014178,0.4676918153186006,12.998845713175768,11.706502487178765,1.2923432259970062,4.817754428693606,4.067645737684824,0.7501086910087803,0.36069856947196577,4.324265024094286,-1.5706652675509913,12.40649360098688,-0.6647526986817195,2.196549307395303,-0.5651707102260249,1.6095313053510891,0.5830862417159303,1.3074647630906413,1.079111885438641,4.673607157056305,5.532169664435595
2017-05-07,00:00,Arsenal,Man United,H,2.0,0.0,16-17,1807.05480957,1860.77294922,-53.71813965000001,1.9242857142857144,3.631428571428572,4.161428571428571,7,1.91,3.7,4.33,-1,1,8.103926130723634,1.9011159282220933,0.7023613367381082,1.1987545914839846,16.940299834583943,9.43981735838759,7.500482476196353,5.8907163454478075,3.873861027234215,2.016855318213593,0.35476267419129076,6.8592818118572,2.657057105873911,10.086431473938527,0.7053218448462636,1.846899403638278,0.3184741754118063,2.3324343653194477,0.8072104421653544,1.6434156092108212,0.8843927858303768,14.238713497477727,3.726845065541729,1678.438972615255,5.839006247170546,1.4139053384131093,1.4588959738094303,-0.0449906353963206,13.36777569222972,12.631321780688175,0.7364539115415434,4.655205227230792,5.549812946904303,-0.8946077196735118,0.34883351813528396,6.204532566980282,0.5534789312518897,11.275399700155976,-1.2866002582685827,1.9207290218908502,-0.10677552368314709,1.5194669029836467,0.5244604219905205,1.1361173009832173,1.5938356338518798,10.41261406401313,6.503954704471498,6.513640939143482,1.7034522511272965,0.5975912711448685,1.1058609799824275,12.656594122712033,10.91697414000142,1.7396199827106111,5.243198175995228,3.009568199489142,2.2336299765060876,0.40806080866840133,4.059080773689594,-0.5561722087445332,13.028620249727636,-1.5001235223589402,2.01541609187918,-0.3768267950520148,2.153631156419906,0.7639444923188174,1.454953360073156,0.9368958660164789,6.9920938040457346,4.192249410669303,1683.7488848331545,6.130299637311261,1.431872339635809,0.4379081999617497,0.9939641396740593,13.859904003165033,9.67222219953652,4.187681803628513,5.392859246178974,2.7178439089943387,2.675015337184635,0.3915314532756741,4.9540191525917034,1.1554553714094098,12.8228620051179,0.741951745932517,1.9108326625158543,0.12146525193437376,1.9372947068813975,0.7318864065526206,1.6056187993875017,0.7202123237511104,7.550881812951556,4.5554548355736495
2017-05-07,00:00,Liverpool,Southampton,D,0.0,0.0,16-17,1824.55480957,1695.88769531,128.66711426000006,1.5885714285714287,4.134285714285714,6.017142857142858,7,1.62,4.2,6.0,8,-8,6.247859464835397,2.1494584669596697,1.2254710438167478,0.9239874231429223,15.720163471183454,7.865828992099232,7.854334479084222,5.506231909340972,2.5868057879737667,2.9194261213672057,0.3479323032263091,6.457597429309673,3.496064079069349,10.682114411991869,0.26221250897138015,1.3189222413968644,0.5632583164083231,1.9053085617756322,0.6787243726993878,1.6073085947610282,0.9486567445705492,10.139842980545547,3.533856070998076,1710.470118247565,7.361396748647065,1.5994938053456558,1.073741382056968,0.5257524232886874,14.511247052356754,8.491677536772713,6.01956951558404,5.072719404108747,2.8829738401184506,2.1897455639902965,0.35593815504748716,6.473419487416176,2.94511376476526,10.113777492461281,0.9316976415198432,1.3874887870236743,0.6075709793033542,1.9533086184980364,0.6858944118264676,1.294350054015595,1.1643500095470805,8.96352115369195,3.663319863991166,-0.4643327678162057,1.5570820034820694,1.699956355829398,-0.14287435234732868,13.125175652667055,12.726620781623481,0.39855487104357773,4.801890432409925,4.527726260453,0.2741641719569262,0.3540926560264564,4.916054664852126,-0.7693225759251692,12.16807241835208,-0.7985919698911819,1.7777051759443667,-0.0250614819976507,1.2387307574771174,0.42954073033980955,1.2071647318281225,1.2933576278566028,6.954633749729212,8.518974293588075,1710.093711347691,-0.08817553993633848,1.2667750513897442,1.546953456439366,-0.28017840504962205,13.549424585230097,13.03835535155271,0.5110692336773859,4.319682685363937,3.9634123128639978,0.35627037249994226,0.2944515513518002,5.311596175347162,-0.6352070277426144,11.482775520303507,0.12122234150985185,1.4779118283151422,0.21722856695078013,1.2112506890914057,0.4418879121240786,1.312524024989203,1.4003490189357397,6.954455541030049,8.672744446168105
2017-05-08,00:00,Chelsea,Middlesbrough,H,3.0,0.0,16-17,1896.5078125,1571.09545898,325.4123535199999,1.1585714285714286,8.112857142857143,18.31714285714286,7,1.17,9.0,19.0,18,-18,7.021244478702376,2.586201078978151,1.1127520040266852,1.4734490749514653,15.263684252847115,9.654585672323943,5.609098580523168,6.018439183849644,3.7839989378497902,2.234440245999854,0.39593775697287176,6.526030291257038,0.8408613241509519,10.924136552359945,1.3130920799830483,1.6800046089616956,0.6127947768196581,2.4571672818661354,0.8295992492930956,1.7312843828901683,1.0179540941050216,13.611083470629309,4.5582941155017505,1713.3393753477537,8.33689402238556,2.2141337002298958,1.077972362285386,1.136161337944509,13.22308068791057,9.892010771110618,3.3310699167999522,4.897026738333953,3.228487008096456,1.6685397302374985,0.3463451827831352,5.200767854810168,0.8575664638645498,11.883001528509196,0.10459604227393862,2.2378106165838467,0.1617349400118107,2.290540286740391,0.7751973853089102,1.4980335051745353,0.927692848980099,11.981991532179089,4.082522294539912,-3.763710720526585,0.479283268763318,1.826675314094302,-1.347392045330984,8.006769888170023,16.23251966372495,-8.22574977555493,2.1845235327048873,5.771275907695544,-3.586752374990656,0.2749561599798145,2.567253403430913,-4.17758838037574,14.429676930766261,-3.620606853051867,1.9464386736639496,-0.13794147526498401,0.34745559940034587,0.16632405720395615,0.6200778306841485,1.84578790521269,3.748654508882097,8.863046981698865,1670.8288625465882,-6.052395499605993,0.783370525906678,1.6084328592430968,-0.8250623333364187,9.706425780808585,14.65004963397972,-4.943623853171131,3.2488783309244496,4.813219756315454,-1.5643414253910048,0.3248899885932338,3.4772519197799197,-2.499190982504105,12.351226331033759,-1.6080359921156393,2.1232225741050974,-0.0925166555818252,0.7894428841556148,0.3256512908586209,0.8731803030981486,1.7491427856154245,4.427833309411415,8.02861535291918
